movie_id,movie_name,date,url,class
432,Fantasia (1940),1-Jan-40,https://www.imdb.com//title/tt0032455/?ref_=fn_al_tt_1,Animation|Children's|Musical
433,Heathers (1989),1-Jan-89,https://www.imdb.com//title/tt14132864/?ref_=fn_al_tt_1,Comedy
434,Forbidden Planet (1956),1-Jan-56,https://www.imdb.com//title/tt0049223/?ref_=fn_al_tt_1,Sci-Fi
435,Butch Cassidy and the Sundance Kid (1969),1-Jan-69,https://www.imdb.com//title/tt0064115/?ref_=fn_al_tt_1,Action|Comedy
436,"American Werewolf in London, An (1981)",1-Jan-81,https://www.imdb.com//title/tt0082010/?ref_=fn_al_tt_1,Horror
437,Amityville 1992: It's About Time (1992),1-Jan-92,https://www.imdb.com//title/tt0103678/?ref_=fn_al_tt_1,Horror
438,Amityville 3-D (1983),1-Jan-83,https://www.imdb.com//title/tt0085159/?ref_=fn_al_tt_1,Horror
439,Amityville: A New Generation (1993),1-Jan-93,https://www.imdb.com//title/tt0106262/?ref_=fn_al_tt_1,Horror
440,Amityville II: The Possession (1982),1-Jan-82,https://www.imdb.com//title/tt0083550/?ref_=fn_al_tt_1,Horror
441,"Amityville Horror, The (1979)",1-Jan-79,https://www.imdb.com//title/tt0078767/?ref_=fn_al_tt_1,Horror
442,"Amityville Curse, The (1990)",1-Jan-90,https://www.imdb.com//title/tt24705428/?ref_=fn_al_tt_1,Horror
443,"Birds, The (1963)",1-Jan-63,https://www.imdb.com//title/tt0056869/?ref_=fn_al_tt_1,Horror
444,"Blob, The (1958)",1-Jan-58,https://www.imdb.com//title/tt0051418/?ref_=fn_al_tt_1,Horror|Sci-Fi
445,"Body Snatcher, The (1945)",1-Jan-45,https://www.imdb.com//title/tt0037549/?ref_=fn_al_tt_1,Horror
446,Burnt Offerings (1976),1-Jan-76,https://www.imdb.com//title/tt0074258/?ref_=fn_al_tt_1,Horror
447,Carrie (1976),1-Jan-76,https://www.imdb.com//title/tt0074285/?ref_=fn_al_tt_1,Horror
448,"Omen, The (1976)",1-Jan-76,https://www.imdb.com//title/tt0075005/?ref_=fn_al_tt_1,Horror
449,Star Trek: The Motion Picture (1979),1-Jan-79,https://www.imdb.com//title/tt0079945/?ref_=fn_al_tt_1,Action|Adventure|Sci-Fi
450,Star Trek V: The Final Frontier (1989),1-Jan-89,https://www.imdb.com//title/tt0098382/?ref_=fn_al_tt_1,Action|Adventure|Sci-Fi
451,Grease (1978),1-Jan-78,https://www.imdb.com//title/tt0077631/?ref_=fn_al_tt_1,Comedy|Musical|Romance
452,Jaws 2 (1978),1-Jan-78,https://www.imdb.com//title/tt0077766/?ref_=fn_al_tt_1,Action|Horror
453,Jaws 3-D (1983),1-Jan-83,https://www.imdb.com//title/tt0085750/?ref_=fn_al_tt_1,Action|Horror
454,Bastard Out of Carolina (1996),15-Dec-96,https://www.imdb.com//title/tt0115633/?ref_=fn_al_tt_1,Drama
455,Jackie Chan's First Strike (1996),10-Jan-97,https://www.imdb.com//title/tt0116704/?ref_=fn_al_tt_1,Action
456,Beverly Hills Ninja (1997),17-Jan-97,https://www.imdb.com//title/tt0118708/?ref_=fn_al_tt_1,Action|Comedy
457,Free Willy 3: The Rescue (1997),8-Aug-97,https://www.imdb.com//title/tt0119152/?ref_=fn_al_tt_1,Adventure|Children's|Drama
458,Nixon (1995),1-Jan-95,https://www.imdb.com//title/tt0113987/?ref_=fn_al_tt_1,Drama
459,"Cry, the Beloved Country (1995)",1-Jan-95,https://www.imdb.com//title/tt0112749/?ref_=fn_al_tt_1,Drama
460,"Crossing Guard, The (1995)",1-Jan-95,https://www.imdb.com//title/tt0112744/?ref_=fn_al_tt_1,Drama
461,Smoke (1995),1-Jan-95,https://www.imdb.com//title/tt0114478/?ref_=fn_al_tt_1,Drama
462,Like Water For Chocolate (Como agua para chocolate) (1992),1-Jan-92,https://www.imdb.com//title/tt0103994/?ref_=fn_al_tt_1,Drama|Romance
463,"Secret of Roan Inish, The (1994)",1-Jan-94,https://www.imdb.com//title/tt0111112/?ref_=fn_al_tt_1,Adventure
464,Vanya on 42nd Street (1994),1-Jan-94,https://www.imdb.com//title/tt0111590/?ref_=fn_al_tt_1,Drama
465,"Jungle Book, The (1994)",1-Jan-94,https://www.imdb.com//title/tt0110213/?ref_=fn_al_tt_1,Adventure|Children's|Romance
466,Red Rock West (1992),1-Jan-92,https://www.imdb.com//title/tt0105226/?ref_=fn_al_tt_1,Thriller
467,"Bronx Tale, A (1993)",1-Jan-93,https://www.imdb.com//title/tt0106489/?ref_=fn_al_tt_1,Drama
468,Rudy (1993),1-Jan-93,https://www.imdb.com//title/tt0108002/?ref_=fn_al_tt_1,Drama
469,Short Cuts (1993),1-Jan-93,https://www.imdb.com//title/tt0108122/?ref_=fn_al_tt_1,Drama
470,Tombstone (1993),1-Jan-93,https://www.imdb.com//title/tt0108358/?ref_=fn_al_tt_1,
471,Courage Under Fire (1996),8-Mar-96,https://www.imdb.com//title/tt0115956/?ref_=fn_al_tt_1,Drama|War
472,Dragonheart (1996),31-May-96,https://www.imdb.com//title/tt0116136/?ref_=fn_al_tt_1,Action|Adventure|Fantasy
473,James and the Giant Peach (1996),12-Apr-96,https://www.imdb.com//title/tt0116683/?ref_=fn_al_tt_1,Animation|Children's|Musical
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),1-Jan-63,https://www.imdb.com//title/tt0057012/?ref_=fn_al_tt_1,Sci-Fi|War
475,Trainspotting (1996),19-Jul-96,https://www.imdb.com//title/tt0117951/?ref_=fn_al_tt_1,Drama
476,"First Wives Club, The (1996)",14-Sep-96,https://www.imdb.com//title/tt0116313/?ref_=fn_al_tt_1,Comedy
477,Matilda (1996),2-Aug-96,https://www.imdb.com//title/tt0117008/?ref_=fn_al_tt_1,Children's|Comedy
478,"Philadelphia Story, The (1940)",1-Jan-40,https://www.imdb.com//title/tt0032904/?ref_=fn_al_tt_1,Comedy|Romance
479,Vertigo (1958),1-Jan-58,https://www.imdb.com//title/tt0052357/?ref_=fn_al_tt_1,Mystery|Thriller
480,North by Northwest (1959),1-Jan-59,https://www.imdb.com//title/tt0053125/?ref_=fn_al_tt_1,Comedy|Thriller
481,"Apartment, The (1960)",1-Jan-60,https://www.imdb.com//title/tt0053604/?ref_=fn_al_tt_1,Comedy|Drama
482,Some Like It Hot (1959),1-Jan-59,https://www.imdb.com//title/tt0053291/?ref_=fn_al_tt_1,Comedy|Crime
483,Casablanca (1942),1-Jan-42,https://www.imdb.com//title/tt0034583/?ref_=fn_al_tt_1,Drama|Romance|War
484,"Maltese Falcon, The (1941)",1-Jan-41,https://www.imdb.com//title/tt0033870/?ref_=fn_al_tt_1,Film-Noir|Mystery
485,My Fair Lady (1964),1-Jan-64,https://www.imdb.com//title/tt0058385/?ref_=fn_al_tt_1,Musical|Romance
486,Sabrina (1954),1-Jan-54,https://www.imdb.com//title/tt0047437/?ref_=fn_al_tt_1,Comedy|Romance
487,Roman Holiday (1953),1-Jan-53,https://www.imdb.com//title/tt0046250/?ref_=fn_al_tt_1,Comedy|Romance
488,Sunset Blvd. (1950),1-Jan-50,https://www.imdb.com//title/tt0043014/?ref_=fn_al_tt_1,Film-Noir
489,Notorious (1946),1-Jan-46,https://www.imdb.com//title/tt0038787/?ref_=fn_al_tt_1,Film-Noir|Romance|Thriller
490,To Catch a Thief (1955),1-Jan-55,https://www.imdb.com//title/tt0048728/?ref_=fn_al_tt_1,Comedy|Romance|Thriller
491,"Adventures of Robin Hood, The (1938)",1-Jan-38,https://www.imdb.com//title/tt0029843/?ref_=fn_al_tt_1,Action|Adventure
492,East of Eden (1955),1-Jan-55,https://www.imdb.com//title/tt0048028/?ref_=fn_al_tt_1,Drama
493,"Thin Man, The (1934)",1-Jan-34,https://www.imdb.com//title/tt0025878/?ref_=fn_al_tt_1,Mystery
494,His Girl Friday (1940),1-Jan-40,https://www.imdb.com//title/tt0032599/?ref_=fn_al_tt_1,Comedy
495,Around the World in 80 Days (1956),1-Jan-56,https://www.imdb.com//title/tt0048960/?ref_=fn_al_tt_1,Adventure|Comedy
496,It's a Wonderful Life (1946),1-Jan-46,https://www.imdb.com//title/tt0038650/?ref_=fn_al_tt_1,Drama
497,Bringing Up Baby (1938),1-Jan-38,https://www.imdb.com//title/tt0029947/?ref_=fn_al_tt_1,Comedy
498,"African Queen, The (1951)",1-Jan-51,https://www.imdb.com//title/tt0043265/?ref_=fn_al_tt_1,Action|Adventure|Romance|War
499,Cat on a Hot Tin Roof (1958),1-Jan-58,https://www.imdb.com//title/tt0051459/?ref_=fn_al_tt_1,Drama
500,Fly Away Home (1996),13-Sep-96,https://www.imdb.com//title/tt0116329/?ref_=fn_al_tt_1,Adventure|Children's
501,Dumbo (1941),1-Jan-41,https://www.imdb.com//title/tt0033563/?ref_=fn_al_tt_1,Animation|Children's|Musical
502,Bananas (1971),1-Jan-71,https://www.imdb.com//title/tt0066808/?ref_=fn_al_tt_1,Comedy|War
503,"Candidate, The (1972)",1-Jan-72,https://www.imdb.com//title/tt0068334/?ref_=fn_al_tt_1,Drama
504,Bonnie and Clyde (1967),1-Jan-67,https://www.imdb.com//title/tt0061418/?ref_=fn_al_tt_1,Crime|Drama
505,Dial M for Murder (1954),1-Jan-54,https://www.imdb.com//title/tt0046912/?ref_=fn_al_tt_1,Mystery|Thriller
506,Rebel Without a Cause (1955),1-Jan-55,https://www.imdb.com//title/tt0048545/?ref_=fn_al_tt_1,Drama
507,"Streetcar Named Desire, A (1951)",1-Jan-51,https://www.imdb.com//title/tt0044081/?ref_=fn_al_tt_1,Drama
508,"People vs. Larry Flynt, The (1996)",27-Dec-96,https://www.imdb.com//title/tt0117318/?ref_=fn_al_tt_1,Drama
509,My Left Foot (1989),1-Jan-89,https://www.imdb.com//title/tt0097937/?ref_=fn_al_tt_1,Drama
510,"Magnificent Seven, The (1954)",1-Jan-54,https://www.imdb.com//title/tt2404435/?ref_=fn_al_tt_1,Action|Drama
511,Lawrence of Arabia (1962),1-Jan-62,https://www.imdb.com//title/tt0056172/?ref_=fn_al_tt_1,Adventure|War
512,Wings of Desire (1987),1-Jan-87,https://www.imdb.com//title/tt0093191/?ref_=fn_al_tt_1,Comedy|Drama|Romance
513,"Third Man, The (1949)",1-Jan-49,https://www.imdb.com//title/tt0041959/?ref_=fn_al_tt_1,Mystery|Thriller
514,Annie Hall (1977),1-Jan-77,https://www.imdb.com//title/tt0075686/?ref_=fn_al_tt_1,Comedy|Romance
515,"Boot, Das (1981)",4-Apr-97,https://www.imdb.com//title/tt0082096/?ref_=fn_al_tt_1,Action|Drama|War
516,Local Hero (1983),1-Jan-83,https://www.imdb.com//title/tt0085859/?ref_=fn_al_tt_1,Comedy
517,Manhattan (1979),1-Jan-79,https://www.imdb.com//title/tt0079522/?ref_=fn_al_tt_1,Comedy|Drama|Romance
518,Miller's Crossing (1990),1-Jan-90,https://www.imdb.com//title/tt0100150/?ref_=fn_al_tt_1,Drama
519,"Treasure of the Sierra Madre, The (1948)",1-Jan-48,https://www.imdb.com//title/tt0040897/?ref_=fn_al_tt_1,Adventure
520,"Great Escape, The (1963)",1-Jan-63,https://www.imdb.com//title/tt0057115/?ref_=fn_al_tt_1,Adventure|War
521,"Deer Hunter, The (1978)",1-Jan-78,https://www.imdb.com//title/tt0077416/?ref_=fn_al_tt_1,Drama|War
522,Down by Law (1986),1-Jan-86,https://www.imdb.com//title/tt0090967/?ref_=fn_al_tt_1,Comedy|Drama
523,Cool Hand Luke (1967),1-Jan-67,https://www.imdb.com//title/tt0061512/?ref_=fn_al_tt_1,Comedy|Drama
524,"Great Dictator, The (1940)",1-Jan-40,https://www.imdb.com//title/tt0032553/?ref_=fn_al_tt_1,Comedy
525,"Big Sleep, The (1946)",1-Jan-46,https://www.imdb.com//title/tt0038355/?ref_=fn_al_tt_1,Film-Noir|Mystery
526,Ben-Hur (1959),1-Jan-59,https://www.imdb.com//title/tt0052618/?ref_=fn_al_tt_1,Action|Adventure|Drama
527,Gandhi (1982),1-Jan-82,https://www.imdb.com//title/tt0083987/?ref_=fn_al_tt_1,Drama
528,"Killing Fields, The (1984)",1-Jan-84,https://www.imdb.com//title/tt0087553/?ref_=fn_al_tt_1,Drama|War
529,My Life as a Dog (Mitt liv som hund) (1985),1-Jan-85,#,Drama
530,"Man Who Would Be King, The (1975)",1-Jan-75,https://www.imdb.com//title/tt0073341/?ref_=fn_al_tt_1,Adventure
531,Shine (1996),22-Nov-96,https://www.imdb.com//title/tt0117631/?ref_=fn_al_tt_1,Drama|Romance
532,Kama Sutra: A Tale of Love (1996),7-Mar-97,https://www.imdb.com//title/tt0116743/?ref_=fn_al_tt_1,Romance
533,"Daytrippers, The (1996)",21-Mar-97,https://www.imdb.com//title/tt0116041/?ref_=fn_al_tt_1,Mystery
534,Traveller (1997),18-Apr-97,https://www.imdb.com//title/tt0120366/?ref_=fn_al_tt_1,Drama
535,Addicted to Love (1997),23-May-97,https://www.imdb.com//title/tt0118556/?ref_=fn_al_tt_1,Comedy|Romance
536,Ponette (1996),23-May-97,https://www.imdb.com//title/tt0117359/?ref_=fn_al_tt_1,Drama
537,My Own Private Idaho (1991),1-Jan-91,https://www.imdb.com//title/tt0102494/?ref_=fn_al_tt_1,Drama
538,Anastasia (1997),1-Jan-97,https://www.imdb.com//title/tt0118617/?ref_=fn_al_tt_1,Animation|Children's|Musical
539,Mouse Hunt (1997),1-Jan-97,https://www.imdb.com//title/tt0119715/?ref_=fn_al_tt_1,Children's|Comedy
540,Money Train (1995),1-Jan-95,https://www.imdb.com//title/tt0113845/?ref_=fn_al_tt_1,Action
541,Mortal Kombat (1995),1-Jan-95,https://www.imdb.com//title/tt0113855/?ref_=fn_al_tt_1,Action|Adventure
542,Pocahontas (1995),1-Jan-95,https://www.imdb.com//title/tt0114148/?ref_=fn_al_tt_1,Animation|Children's|Musical|Romance
543,"Mis闂傚倷鑳堕埀顒€銆僱es, Les (1995)",1-Jan-95,https://www.imdb.com//title/tt0113828/?ref_=fn_al_tt_1,Drama|Musical
544,Things to Do in Denver when You're Dead (1995),2-Feb-96,https://www.imdb.com//title/tt0114660/?ref_=fn_al_tt_1,Crime|Drama|Romance
545,Vampire in Brooklyn (1995),1-Jan-95,https://www.imdb.com//title/tt0114825/?ref_=fn_al_tt_1,Comedy|Romance
546,Broken Arrow (1996),9-Feb-96,https://www.imdb.com//title/tt0115759/?ref_=fn_al_tt_1,Action|Thriller
547,"Young Poisoner's Handbook, The (1995)",23-Feb-96,https://www.imdb.com//title/tt0115033/?ref_=fn_al_tt_1,Crime
548,"NeverEnding Story III, The (1994)",2-Feb-96,https://www.imdb.com//title/tt0110647/?ref_=fn_al_tt_1,Children's|Fantasy
549,Rob Roy (1995),1-Jan-95,https://www.imdb.com//title/tt0114287/?ref_=fn_al_tt_1,Drama|Romance|War
550,Die Hard: With a Vengeance (1995),1-Jan-95,https://www.imdb.com//title/tt0112864/?ref_=fn_al_tt_1,Action|Thriller
551,Lord of Illusions (1995),1-Jan-95,https://www.imdb.com//title/tt0113690/?ref_=fn_al_tt_1,Horror
552,Species (1995),1-Jan-95,https://www.imdb.com//title/tt0114508/?ref_=fn_al_tt_1,Sci-Fi
553,"Walk in the Clouds, A (1995)",1-Jan-95,https://www.imdb.com//title/tt0114887/?ref_=fn_al_tt_1,Drama|Romance
554,Waterworld (1995),1-Jan-95,https://www.imdb.com//title/tt0114898/?ref_=fn_al_tt_1,Action|Adventure
555,White Man's Burden (1995),1-Jan-95,https://www.imdb.com//title/tt0114928/?ref_=fn_al_tt_1,Drama
556,Wild Bill (1995),1-Jan-95,https://www.imdb.com//title/tt0114938/?ref_=fn_al_tt_1,
557,Farinelli: il castrato (1994),1-Jan-94,https://www.imdb.com//title/tt0109771/?ref_=fn_al_tt_1,Drama|Musical
558,Heavenly Creatures (1994),1-Jan-94,https://www.imdb.com//title/tt0110005/?ref_=fn_al_tt_1,Drama|Fantasy|Thriller
559,Interview with the Vampire (1994),1-Jan-94,https://www.imdb.com//title/tt0110148/?ref_=fn_al_tt_1,Drama|Horror
560,"Kid in King Arthur's Court, A (1995)",1-Jan-95,https://www.imdb.com//title/tt0113538/?ref_=fn_al_tt_1,Adventure|Children's|Comedy|Fantasy|Romance|Sci-Fi
561,Mary Shelley's Frankenstein (1994),1-Jan-94,https://www.imdb.com//title/tt0109836/?ref_=fn_al_tt_1,Drama|Horror
562,"Quick and the Dead, The (1995)",1-Jan-95,https://www.imdb.com//title/tt0114214/?ref_=fn_al_tt_1,Action|Adventure
563,Stephen King's The Langoliers (1995),1-Jan-95,https://www.imdb.com//title/tt0112040/?ref_=fn_al_tt_1,Horror
564,Tales from the Hood (1995),1-Jan-95,https://www.imdb.com//title/tt0114609/?ref_=fn_al_tt_1,Comedy|Horror
565,Village of the Damned (1995),1-Jan-95,https://www.imdb.com//title/tt0114852/?ref_=fn_al_tt_1,Horror|Thriller
566,Clear and Present Danger (1994),1-Jan-94,https://www.imdb.com//title/tt0109444/?ref_=fn_al_tt_1,Action|Adventure|Thriller
567,Wes Craven's New Nightmare (1994),1-Jan-94,https://www.imdb.com//title/tt0111686/?ref_=fn_al_tt_1,Horror
568,Speed (1994),1-Jan-94,https://www.imdb.com//title/tt0111257/?ref_=fn_al_tt_1,Action|Romance|Thriller
569,Wolf (1994),1-Jan-94,https://www.imdb.com//title/tt0111742/?ref_=fn_al_tt_1,Drama|Horror
570,Wyatt Earp (1994),1-Jan-94,https://www.imdb.com//title/tt0111756/?ref_=fn_al_tt_1,
571,Another Stakeout (1993),1-Jan-93,https://www.imdb.com//title/tt0106292/?ref_=fn_al_tt_1,Comedy|Thriller
572,Blown Away (1994),1-Jan-94,https://www.imdb.com//title/tt0109303/?ref_=fn_al_tt_1,Action|Thriller
573,Body Snatchers (1993),1-Jan-93,https://www.imdb.com//title/tt0106452/?ref_=fn_al_tt_1,Horror|Sci-Fi|Thriller
574,Boxing Helena (1993),1-Jan-93,https://www.imdb.com//title/tt0106471/?ref_=fn_al_tt_1,Mystery|Romance|Thriller
575,City Slickers II: The Legend of Curly's Gold (1994),1-Jan-94,https://www.imdb.com//title/tt0109439/?ref_=fn_al_tt_1,Comedy
576,Cliffhanger (1993),1-Jan-93,https://www.imdb.com//title/tt0106582/?ref_=fn_al_tt_1,Action|Adventure|Crime
577,Coneheads (1993),1-Jan-93,https://www.imdb.com//title/tt0106598/?ref_=fn_al_tt_1,Comedy|Sci-Fi
578,Demolition Man (1993),1-Jan-93,https://www.imdb.com//title/tt0106697/?ref_=fn_al_tt_1,Action|Sci-Fi
579,Fatal Instinct (1993),1-Jan-93,https://www.imdb.com//title/tt0106873/?ref_=fn_al_tt_1,Comedy
580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",1-Jan-95,https://www.imdb.com//title/tt0112966/?ref_=fn_al_tt_1,Comedy|Romance
581,Kalifornia (1993),1-Jan-93,https://www.imdb.com//title/tt0107302/?ref_=fn_al_tt_1,Drama|Thriller
582,"Piano, The (1993)",1-Jan-93,https://www.imdb.com//title/tt0107822/?ref_=fn_al_tt_1,Drama|Romance
583,Romeo Is Bleeding (1993),1-Jan-93,https://www.imdb.com//title/tt0107983/?ref_=fn_al_tt_1,Crime|Thriller
584,"Secret Garden, The (1993)",1-Jan-93,https://www.imdb.com//title/tt0108071/?ref_=fn_al_tt_1,Children's|Drama
585,Son in Law (1993),1-Jan-93,https://www.imdb.com//title/tt0108186/?ref_=fn_al_tt_1,Comedy
586,Terminal Velocity (1994),1-Jan-94,https://www.imdb.com//title/tt0111400/?ref_=fn_al_tt_1,Action
587,"Hour of the Pig, The (1993)",1-Jan-93,https://www.imdb.com//title/tt0107146/?ref_=fn_al_tt_1,Drama|Mystery
588,Beauty and the Beast (1991),1-Jan-91,https://www.imdb.com//title/tt0101414/?ref_=fn_al_tt_1,Animation|Children's|Musical
589,"Wild Bunch, The (1969)",1-Jan-69,https://www.imdb.com//title/tt0065214/?ref_=fn_al_tt_1,
590,Hellraiser: Bloodline (1996),8-Mar-96,https://www.imdb.com//title/tt0116514/?ref_=fn_al_tt_1,Action|Horror|Sci-Fi
591,Primal Fear (1996),30-Mar-96,https://www.imdb.com//title/tt0117381/?ref_=fn_al_tt_1,Drama|Thriller
592,True Crime (1995),1-Jan-95,https://www.imdb.com//title/tt0114736/?ref_=fn_al_tt_1,Mystery|Thriller
593,Stalingrad (1993),1-Jan-93,https://www.imdb.com//title/tt0108211/?ref_=fn_al_tt_1,War
594,Heavy (1995),5-Jun-96,https://www.imdb.com//title/tt0113280/?ref_=fn_al_tt_1,Drama|Romance
595,"Fan, The (1996)",16-Aug-96,https://www.imdb.com//title/tt0116277/?ref_=fn_al_tt_1,Thriller
596,"Hunchback of Notre Dame, The (1996)",21-Jun-96,https://www.imdb.com//title/tt0116583/?ref_=fn_al_tt_1,Animation|Children's|Musical
597,Eraser (1996),21-Jun-96,https://www.imdb.com//title/tt0116213/?ref_=fn_al_tt_1,Action|Thriller
598,"Big Squeeze, The (1996)",6-Sep-96,https://www.imdb.com//title/tt0115680/?ref_=fn_al_tt_1,Comedy|Drama
599,Police Story 4: Project S (Chao ji ji hua) (1993),16-Aug-96,#,Action
600,Daniel Defoe's Robinson Crusoe (1996),1-Jan-96,https://www.imdb.com//title/tt0117496/?ref_=fn_al_tt_1,Children's
601,For Whom the Bell Tolls (1943),1-Jan-43,https://www.imdb.com//title/tt0035896/?ref_=fn_al_tt_1,Adventure|War
602,"American in Paris, An (1951)",1-Jan-51,https://www.imdb.com//title/tt0043278/?ref_=fn_al_tt_1,Musical|Romance
603,Rear Window (1954),1-Jan-54,https://www.imdb.com//title/tt0047396/?ref_=fn_al_tt_1,Mystery|Thriller
604,It Happened One Night (1934),1-Jan-34,https://www.imdb.com//title/tt0025316/?ref_=fn_al_tt_1,Comedy
605,Meet Me in St. Louis (1944),1-Jan-44,https://www.imdb.com//title/tt0037059/?ref_=fn_al_tt_1,Musical
606,All About Eve (1950),1-Jan-50,https://www.imdb.com//title/tt0042192/?ref_=fn_al_tt_1,Drama
607,Rebecca (1940),1-Jan-40,https://www.imdb.com//title/tt0032976/?ref_=fn_al_tt_1,Romance|Thriller
608,Spellbound (1945),1-Jan-45,https://www.imdb.com//title/tt0038109/?ref_=fn_al_tt_1,Mystery|Romance|Thriller
609,Father of the Bride (1950),1-Jan-50,https://www.imdb.com//title/tt0042451/?ref_=fn_al_tt_1,Comedy
610,Gigi (1958),1-Jan-58,https://www.imdb.com//title/tt0051658/?ref_=fn_al_tt_1,Musical
611,Laura (1944),1-Jan-44,https://www.imdb.com//title/tt0037008/?ref_=fn_al_tt_1,Crime|Film-Noir|Mystery
612,Lost Horizon (1937),1-Jan-37,https://www.imdb.com//title/tt0029162/?ref_=fn_al_tt_1,Drama
613,My Man Godfrey (1936),1-Jan-36,https://www.imdb.com//title/tt0028010/?ref_=fn_al_tt_1,Comedy
614,Giant (1956),1-Jan-56,https://www.imdb.com//title/tt0049261/?ref_=fn_al_tt_1,Drama
615,"39 Steps, The (1935)",1-Jan-35,https://www.imdb.com//title/tt0026029/?ref_=fn_al_tt_1,Thriller
616,Night of the Living Dead (1968),1-Jan-68,https://www.imdb.com//title/tt0063350/?ref_=fn_al_tt_1,Horror|Sci-Fi
617,"Blue Angel, The (Blaue Engel, Der) (1930)",1-Jan-30,https://www.imdb.com//title/tt0020697/?ref_=fn_al_tt_1,Drama
618,Picnic (1955),1-Jan-55,https://www.imdb.com//title/tt0048491/?ref_=fn_al_tt_1,Drama
619,Extreme Measures (1996),27-Sep-96,https://www.imdb.com//title/tt0116259/?ref_=fn_al_tt_1,Drama|Thriller
620,"Chamber, The (1996)",11-Oct-96,https://www.imdb.com//title/tt0115862/?ref_=fn_al_tt_1,Drama
621,"Davy Crockett, King of the Wild Frontier (1955)",1-Jan-55,https://www.imdb.com//title/tt0047977/?ref_=fn_al_tt_1,
622,Swiss Family Robinson (1960),1-Jan-60,https://www.imdb.com//title/tt0054357/?ref_=fn_al_tt_1,Adventure|Children's
623,Angels in the Outfield (1994),1-Jan-94,https://www.imdb.com//title/tt0109127/?ref_=fn_al_tt_1,Children's|Comedy
624,"Three Caballeros, The (1945)",1-Jan-45,https://www.imdb.com//title/tt0038166/?ref_=fn_al_tt_1,Animation|Children's|Musical
625,"Sword in the Stone, The (1963)",1-Jan-63,https://www.imdb.com//title/tt0057546/?ref_=fn_al_tt_1,Animation|Children's
626,So Dear to My Heart (1949),1-Jan-49,https://www.imdb.com//title/tt0041890/?ref_=fn_al_tt_1,Children's|Drama
627,Robin Hood: Prince of Thieves (1991),1-Jan-91,https://www.imdb.com//title/tt0102798/?ref_=fn_al_tt_1,Drama
628,Sleepers (1996),18-Oct-96,https://www.imdb.com//title/tt0117665/?ref_=fn_al_tt_1,Crime|Drama
629,Victor/Victoria (1982),1-Jan-82,https://www.imdb.com//title/tt0084865/?ref_=fn_al_tt_1,Comedy|Musical
630,"Great Race, The (1965)",1-Jan-65,https://www.imdb.com//title/tt0059243/?ref_=fn_al_tt_1,Comedy|Musical
631,"Crying Game, The (1992)",1-Jan-92,https://www.imdb.com//title/tt0104036/?ref_=fn_al_tt_1,Action|Drama|Romance|War
632,Sophie's Choice (1982),1-Jan-82,https://www.imdb.com//title/tt0084707/?ref_=fn_al_tt_1,Drama
633,"Christmas Carol, A (1938)",1-Jan-38,https://www.imdb.com//title/tt0029992/?ref_=fn_al_tt_1,Drama
634,Microcosmos: Le peuple de l'herbe (1996),11-Oct-96,https://www.imdb.com//title/tt0117040/?ref_=fn_al_tt_1,Documentary
635,"Fog, The (1980)",1-Jan-80,https://www.imdb.com//title/tt0080749/?ref_=fn_al_tt_1,Horror
636,Escape from New York (1981),1-Jan-81,https://www.imdb.com//title/tt0082340/?ref_=fn_al_tt_1,Action|Adventure|Sci-Fi|Thriller
637,"Howling, The (1981)",1-Jan-81,https://www.imdb.com//title/tt0082533/?ref_=fn_al_tt_1,Comedy|Horror
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",1-Jan-82,https://www.imdb.com//title/tt0084589/?ref_=fn_al_tt_1,Drama
639,"Tin Drum, The (Blechtrommel, Die) (1979)",1-Jan-79,https://www.imdb.com//title/tt0078875/?ref_=fn_al_tt_1,Drama
640,"Cook the Thief His Wife & Her Lover, The (1989)",1-Jan-89,https://www.imdb.com//title/tt0097108/?ref_=fn_al_tt_1,Drama
641,Paths of Glory (1957),1-Jan-57,https://www.imdb.com//title/tt0050825/?ref_=fn_al_tt_1,Drama|War
642,"Grifters, The (1990)",1-Jan-90,https://www.imdb.com//title/tt0099703/?ref_=fn_al_tt_1,Crime|Drama|Film-Noir
643,The Innocent (1994),1-Jan-94,https://www.imdb.com//title/tt0110139/?ref_=fn_al_tt_1,Drama|Romance
644,"Thin Blue Line, The (1988)",1-Jan-88,https://www.imdb.com//title/tt0096257/?ref_=fn_al_tt_1,Documentary
645,Paris Is Burning (1990),1-Jan-90,https://www.imdb.com//title/tt0100332/?ref_=fn_al_tt_1,Documentary
646,Once Upon a Time in the West (1969),1-Jan-69,https://www.imdb.com//title/tt0064116/?ref_=fn_al_tt_1,
647,Ran (1985),1-Jan-85,https://www.imdb.com//title/tt0089881/?ref_=fn_al_tt_1,Drama|War
648,"Quiet Man, The (1952)",1-Jan-52,https://www.imdb.com//title/tt0045061/?ref_=fn_al_tt_1,Comedy|Romance
649,Once Upon a Time in America (1984),1-Jan-84,https://www.imdb.com//title/tt0087843/?ref_=fn_al_tt_1,Crime|Drama|Thriller
650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",1-Jan-57,https://www.imdb.com//title/tt0050976/?ref_=fn_al_tt_1,Drama
